Step,with residual,wo residual
17400,-0.987360835,-0.973701358
17401,-0.987650156,-0.971437097
17402,-0.987412751,-0.971590579
17404,-0.987165987,-0.972533762
17405,-0.987460375,-0.9722808
17407,-0.987210512,-0.972975731
17408,-0.98732233,-0.972290754
17411,-0.986728907,-0.973406434
17414,-0.986221075,-0.97162056
17415,-0.98730737,-0.973128676
17416,-0.987480342,-0.973385215
17421,-0.9850142,-0.972297788
17422,-0.985488176,-0.972720146
17424,-0.987218022,-0.973733425
17425,-0.987222791,-0.972430348
17426,-0.986668229,-0.972744703
17430,-0.98691541,-0.973047376
17432,-0.98756665,-0.971859932
17433,-0.987371266,-0.973157465
17434,-0.987043858,-0.973700523
17435,-0.98679924,-0.971903801
17436,-0.988113642,-0.972326994
17437,-0.987366021,-0.972468257
17446,-0.988170981,-0.972651422
17447,-0.987119555,-0.973272622
17448,-0.986617446,-0.973102808
17450,-0.986702561,-0.972061098
17451,-0.9875561,-0.973409295
17452,-0.986701965,-0.971776545
17453,-0.986262321,-0.972327471
17454,-0.986678481,-0.973724782
17455,-0.987831891,-0.97189796
17457,-0.986810207,-0.973434091
17460,-0.988123536,-0.972963452
17461,-0.987558126,-0.973382592
17462,-0.986460268,-0.973601937
17463,-0.985967159,-0.971519709
17464,-0.986320734,-0.974278033
17465,-0.987309456,-0.971813679
17468,-0.987462163,-0.972477078
17469,-0.987267494,-0.972728491
17470,-0.986571491,-0.97340107
17476,-0.987364888,-0.972222328
17477,-0.987500072,-0.972765088
17479,-0.987429082,-0.973642707
17481,-0.985800266,-0.973286748
17482,-0.986029506,-0.973212719
17483,-0.987760842,-0.972205758
17487,-0.985830486,-0.971476793
17488,-0.986767292,-0.973712444
17489,-0.986639023,-0.973487437
17490,-0.987193584,-0.972970128
17492,-0.988259792,-0.971849024
17495,-0.986623108,-0.972456217
17497,-0.988168538,-0.971682549
17499,-0.987006009,-0.972588301
17503,-0.988158464,-0.972195745
17504,-0.988512874,-0.971906543
17506,-0.985413432,-0.970847607
17508,-0.98780179,-0.973374069
17510,-0.987335086,-0.972465336
17511,-0.986994147,-0.974421859
17512,-0.986470938,-0.970867753
17513,-0.98735249,-0.97029835
17514,-0.986302257,-0.970605314
17515,-0.985971332,-0.972937703
17516,-0.987033606,-0.972780704
17519,-0.986748338,-0.973521948
17520,-0.98715198,-0.973319769
17521,-0.986428022,-0.971378863
17524,-0.986930132,-0.972799897
17525,-0.986971855,-0.973202646
17526,-0.986910105,-0.97374326
17528,-0.985378027,-0.972705126
17529,-0.987996697,-0.972921014
17531,-0.987669468,-0.974865735
17534,-0.98734194,-0.971773922
17536,-0.986651659,-0.972807169
17538,-0.987181246,-0.973194838
17544,-0.986874342,-0.972063303
17548,-0.988322914,-0.972721815
17551,-0.98663348,-0.973734021
17552,-0.987343669,-0.972959995
17556,-0.986834288,-0.973293662
17557,-0.986624479,-0.971950293
17560,-0.986227214,-0.97233969
17561,-0.986558139,-0.972734153
17562,-0.987289071,-0.972968102
17565,-0.987144768,-0.973555326
17566,-0.985703766,-0.973554015
17567,-0.987764359,-0.973443806
17568,-0.986719906,-0.970580161
17569,-0.986791134,-0.973330438
17571,-0.987384677,-0.972635269
17572,-0.987627566,-0.971438646
17573,-0.987161279,-0.971670628
17574,-0.986162186,-0.972977042
17575,-0.986086667,-0.972237945
17576,-0.98624146,-0.971261382
17577,-0.985560834,-0.971051455
17580,-0.987689614,-0.97210443
17584,-0.986518443,-0.973286748
17585,-0.987368464,-0.970911264
17589,-0.985571265,-0.972579837
17590,-0.987603128,-0.974048138
17591,-0.98748821,-0.972811222
17593,-0.986816525,-0.972688079
17594,-0.986815155,-0.973123372
17595,-0.987540245,-0.971374154
17597,-0.987388253,-0.973121405
17598,-0.98695159,-0.971763432
17600,-0.987319231,-0.970975518
17601,-0.987019897,-0.972455859
17603,-0.98676157,-0.973390877
17608,-0.987617612,-0.972247005
17610,-0.987860322,-0.971657038
17612,-0.988516688,-0.973001182
17614,-0.988331556,-0.974264324
17617,-0.986726284,-0.973498464
17618,-0.988352001,-0.973364174
17619,-0.986130953,-0.973172545
17624,-0.987319052,-0.972425759
17625,-0.987018943,-0.972738385
17626,-0.986447573,-0.973231614
17627,-0.987915277,-0.973981082
17630,-0.986449599,-0.972928882
17633,-0.986929178,-0.972051859
17635,-0.986765683,-0.973938465
17636,-0.986833215,-0.972482383
17637,-0.987148345,-0.973092616
17638,-0.987445533,-0.971675336
17641,-0.986602068,-0.971404791
17642,-0.986522317,-0.97155273
17643,-0.987107754,-0.973264396
17644,-0.987722635,-0.972959161
17648,-0.987169266,-0.971311927
17649,-0.986249924,-0.970781446
17650,-0.987097204,-0.973085403
17654,-0.987583876,-0.971663833
17655,-0.987621248,-0.972686529
17656,-0.987008333,-0.970347345
17657,-0.988123775,-0.972151995
17658,-0.98785305,-0.974591255
17659,-0.98750782,-0.971925437
17661,-0.987341166,-0.971225142
17665,-0.986686945,-0.970672488
17666,-0.986530304,-0.971052468
17667,-0.986388862,-0.972600222
17669,-0.987453163,-0.970987916
17673,-0.986744761,-0.974197865
17675,-0.986037433,-0.972273231
17676,-0.986070454,-0.97314024
17677,-0.987914443,-0.972041428
17679,-0.987132788,-0.973325253
17680,-0.986988068,-0.972288132
17681,-0.986670077,-0.973390102
17683,-0.987330675,-0.973264217
17684,-0.986314356,-0.972330809
17686,-0.988299847,-0.972671568
17687,-0.987877607,-0.974167109
17688,-0.987061501,-0.972814918
17692,-0.987742305,-0.972321272
17694,-0.987293839,-0.972385347
17695,-0.987977505,-0.970655441
17696,-0.9861781,-0.974163413
17700,-0.986734986,-0.973420918
17702,-0.985686064,-0.972021997
17704,-0.987521887,-0.97154659
17705,-0.986501753,-0.973106503
17707,-0.988426268,-0.973435283
17708,-0.986753523,-0.972956657
17711,-0.98608911,-0.973307252
17712,-0.986532807,-0.972299814
17713,-0.986352921,-0.973376215
17714,-0.986658752,-0.972327948
17715,-0.986938894,-0.974845409
17716,-0.986429632,-0.971184552
17717,-0.986244917,-0.972989082
17720,-0.987459242,-0.973064899
17721,-0.987341583,-0.972761512
17722,-0.987544298,-0.972602844
17726,-0.98568964,-0.973388314
17728,-0.986733317,-0.973238766
17729,-0.987735748,-0.971977055
17731,-0.987059295,-0.972211838
17735,-0.986803412,-0.974622965
17736,-0.986556053,-0.972028971
17737,-0.98723948,-0.97190392
17741,-0.987732887,-0.97250402
17742,-0.987145305,-0.971309781
17743,-0.986970544,-0.97191906
17749,-0.98737824,-0.971502781
17751,-0.987307012,-0.970881939
17753,-0.987342596,-0.971024454
17754,-0.988582611,-0.973167717
17755,-0.98632443,-0.97262454
17758,-0.986896038,-0.97359252
17759,-0.987457037,-0.973058581
17760,-0.987153649,-0.97264421
17764,-0.987301767,-0.973537087
17765,-0.988078237,-0.974164724
17766,-0.986669242,-0.973476768
17767,-0.988048196,-0.973677754
17769,-0.986941934,-0.973968208
17770,-0.987319589,-0.9728719
17772,-0.988176525,-0.973156095
17773,-0.987129331,-0.972269297
17774,-0.986630738,-0.972944438
17780,-0.987187684,-0.973057508
17782,-0.987406969,-0.972670078
17786,-0.988317728,-0.971481681
17787,-0.98691541,-0.972915113
17789,-0.987655044,-0.973341107
17790,-0.986645341,-0.9722085
17791,-0.986855268,-0.972936511
17792,-0.987589061,-0.972925305
17793,-0.987471223,-0.973043323
17795,-0.987294436,-0.971739054
17796,-0.98717463,-0.973145127
17798,-0.987410188,-0.972759783
17799,-0.985898077,-0.971285343
17800,-0.987519264,-0.973279953
17803,-0.987333953,-0.972382247
17804,-0.987457454,-0.97254777
17806,-0.986483574,-0.973009646
17808,-0.986888528,-0.972198367
17809,-0.986093283,-0.972821951
17810,-0.986273885,-0.973325253
17812,-0.986139417,-0.971869648
17816,-0.987122178,-0.972549379
17817,-0.987746894,-0.972161055
17818,-0.9876827,-0.972437978
17819,-0.986110449,-0.974051714
17821,-0.986592293,-0.974133015
17823,-0.987499714,-0.974995732
17825,-0.98806864,-0.971519649
17826,-0.987442255,-0.972698212
17827,-0.98716104,-0.973046482
17832,-0.986975789,-0.972553015
17835,-0.986643374,-0.972151041
17836,-0.987030208,-0.973480344
17837,-0.987258196,-0.974795341
17838,-0.986874521,-0.972751677
17839,-0.987452388,-0.972548366
17840,-0.986604989,-0.973777592
17841,-0.98766309,-0.972688615
17842,-0.98636502,-0.971810043
17843,-0.987316489,-0.974112749
17850,-0.98687917,-0.973365903
17851,-0.987882137,-0.974484801
17852,-0.988218307,-0.972494245
17856,-0.986836612,-0.973851562
17857,-0.987878799,-0.973958194
17858,-0.987443447,-0.97398597
17860,-0.987577438,-0.973294377
17861,-0.987188578,-0.972154617
17863,-0.987351298,-0.973936677
17864,-0.985448718,-0.973979771
17865,-0.986473203,-0.974614263
17866,-0.987323523,-0.972599268
17869,-0.986305594,-0.971279085
17870,-0.987040937,-0.971360981
17871,-0.987284064,-0.972687066
17873,-0.987213314,-0.972483635
17875,-0.987359047,-0.971997738
17876,-0.988167167,-0.973709941
17877,-0.988013983,-0.97309649
17878,-0.987057328,-0.972008586
17879,-0.986945391,-0.973907709
17880,-0.986595035,-0.972960472
17881,-0.987048149,-0.973493218
17884,-0.986527681,-0.973205566
17885,-0.986752152,-0.973835945
17886,-0.987061977,-0.973023653
17888,-0.987534106,-0.972840726
17889,-0.986521423,-0.973093629
17894,-0.987291813,-0.971705198
17895,-0.986692369,-0.972263098
17896,-0.98775208,-0.971151173
17898,-0.988305628,-0.974122167
17899,-0.987780809,-0.973551989
17900,-0.986672044,-0.972497702
17902,-0.989023149,-0.973433554
17903,-0.986892343,-0.973001897
17908,-0.986639142,-0.973052263
17910,-0.985714316,-0.972768486
17911,-0.987396479,-0.973082423
17915,-0.987772226,-0.972428441
17918,-0.987444162,-0.973008037
17920,-0.986949921,-0.972886682
17925,-0.986918986,-0.973123431
17926,-0.986215711,-0.974140048
17928,-0.986979723,-0.971892536
17931,-0.986088753,-0.972670496
17932,-0.98682332,-0.97236526
17936,-0.986723185,-0.972524285
17940,-0.987398982,-0.974218607
17941,-0.987107396,-0.974076092
17943,-0.987668872,-0.972298682
17944,-0.986161649,-0.97249794
17946,-0.987742066,-0.972236335
17948,-0.986369729,-0.972385228
17949,-0.987056732,-0.971918821
17950,-0.987010896,-0.974292755
17951,-0.98559165,-0.97284615
17954,-0.986384392,-0.972942293
17957,-0.98759985,-0.972225547
17958,-0.987175107,-0.972707748
17959,-0.987017274,-0.972982228
17960,-0.98714602,-0.97324872
17964,-0.987140179,-0.973813534
17966,-0.987010837,-0.97185725
17967,-0.988545537,-0.972672105
17968,-0.986552477,-0.972892642
17969,-0.987524927,-0.972842336
17970,-0.987187803,-0.974045992
17971,-0.986556053,-0.973658085
17972,-0.987486422,-0.971574664
17975,-0.987784266,-0.973210037
17976,-0.986768723,-0.973609328
17977,-0.987539172,-0.97190702
17978,-0.986564815,-0.974118054
17980,-0.987169862,-0.971488535
17982,-0.987833619,-0.971431375
17983,-0.986927629,-0.974020958
17985,-0.98748678,-0.974262118
17987,-0.987177014,-0.97343415
17988,-0.986601591,-0.973221362
17990,-0.987418056,-0.970930278
17992,-0.986824453,-0.972881913
17993,-0.987598062,-0.972376704
17994,-0.987508178,-0.973754644
17995,-0.986639738,-0.97132808
17996,-0.987252474,-0.972636938
17997,-0.986388445,-0.97288239
17998,-0.987221122,-0.972169757
17999,-0.987519205,-0.973273277
18000,-0.986476302,-0.972073138
18004,-0.987191856,-0.972121119
18005,-0.986882985,-0.97225678
18006,-0.987478256,-0.972407222
18007,-0.987335443,-0.971673787
18008,-0.986894965,-0.973588645
18010,-0.987168312,-0.97316885
18013,-0.987265587,-0.971740186
18014,-0.98722899,-0.973561287
18015,-0.987131,-0.970273018
18017,-0.986915231,-0.971560419
18019,-0.988406777,-0.974517345
18020,-0.987303972,-0.972377777
18023,-0.985795319,-0.973995209
18027,-0.987143278,-0.972296834
18028,-0.987128139,-0.973237395
18029,-0.98667407,-0.974242687
18030,-0.987336636,-0.973774195
18031,-0.986886501,-0.973102331
18032,-0.986698985,-0.971812427
18035,-0.987582326,-0.973317266
18036,-0.986456156,-0.971986651
18038,-0.987635016,-0.974610388
18039,-0.986372232,-0.973730683
18040,-0.987701654,-0.972327709
18041,-0.986236691,-0.971744657
18044,-0.987349629,-0.974520206
18045,-0.987999737,-0.971581817
18048,-0.986660779,-0.973407328
18052,-0.986866474,-0.973104954
18054,-0.987356067,-0.973943412
18056,-0.986795425,-0.973271608
18057,-0.986916065,-0.972550631
18059,-0.987144411,-0.973752499
18061,-0.986087203,-0.973765969
18064,-0.988004625,-0.973290801
18069,-0.986939847,-0.973805904
18070,-0.986070752,-0.974649847
18072,-0.987485051,-0.971815884
18073,-0.986021042,-0.971525967
18074,-0.987271547,-0.972906947
18075,-0.985940099,-0.972541034
18077,-0.987492383,-0.973260045
18079,-0.985712588,-0.972673476
18080,-0.98692435,-0.973492205
18081,-0.987315893,-0.97385025
18082,-0.987341166,-0.973116517
18083,-0.986552596,-0.972613394
18084,-0.986774087,-0.972048759
18089,-0.987319469,-0.974449575
18090,-0.985591233,-0.974456549
18093,-0.988174558,-0.973245621
18095,-0.986791372,-0.972300172
18096,-0.986872435,-0.973288894
18097,-0.987666309,-0.973319471
18099,-0.98769474,-0.971652627
18101,-0.986984968,-0.971971214
18102,-0.986492455,-0.970653892
18104,-0.98630929,-0.973252654
18105,-0.98781836,-0.9727754
18109,-0.987146974,-0.973426342
18111,-0.985911906,-0.973545194
18112,-0.986431539,-0.973922551
18113,-0.987105489,-0.971958101
18115,-0.986810148,-0.972120404
18118,-0.98662138,-0.97364676
18119,-0.986388803,-0.973175824
18120,-0.986670971,-0.971747816
18121,-0.987379909,-0.973228216
18122,-0.98633492,-0.97153461
18124,-0.987380743,-0.971692324
18126,-0.987640798,-0.973829389
18127,-0.987401903,-0.973376095
18129,-0.986177981,-0.970649004
18131,-0.985687613,-0.972225666
18133,-0.988281846,-0.972413838
18136,-0.98800838,-0.97247982
18137,-0.988227606,-0.972843885
18141,-0.987447619,-0.972130954
18143,-0.987937212,-0.97299093
18144,-0.987657845,-0.97273773
18145,-0.98662895,-0.974233389
18148,-0.988180041,-0.973493814
18152,-0.988058388,-0.974089503
18155,-0.986376226,-0.972532272
18157,-0.98705101,-0.972346961
18158,-0.987465203,-0.974089265
18160,-0.987224221,-0.973183155
18161,-0.987156153,-0.972765803
18162,-0.988282681,-0.97200346
18163,-0.987009883,-0.973643661
18167,-0.986991227,-0.971315742
18168,-0.986671209,-0.973220348
18169,-0.987456501,-0.972449541
18175,-0.986487269,-0.973579943
18176,-0.987665296,-0.971253395
18179,-0.986852527,-0.974562287
18181,-0.98759526,-0.972112894
18184,-0.987014353,-0.97223717
18185,-0.986815572,-0.972252011
18187,-0.987625718,-0.971156359
18192,-0.987181604,-0.973236024
18194,-0.987241805,-0.973109722
18198,-0.985971332,-0.972561717
18199,-0.987359166,-0.971419573
18201,-0.98812747,-0.972481549
18202,-0.988038063,-0.972510695
18203,-0.987723112,-0.974838197
18204,-0.987586737,-0.97293961
18207,-0.987506509,-0.971622705
18209,-0.986905336,-0.97403264
18211,-0.98726207,-0.972496033
18212,-0.987816691,-0.971996188
18213,-0.985930681,-0.972952068
18214,-0.987407565,-0.972491145
18216,-0.98665309,-0.972887993
18217,-0.987042546,-0.972560763
18220,-0.987847567,-0.972305298
18221,-0.986132979,-0.972566783
18223,-0.987869501,-0.972618937
18224,-0.988067865,-0.9736076
18225,-0.988148928,-0.971715808
18229,-0.986052513,-0.973523378
18231,-0.988071322,-0.974494517
18234,-0.986538768,-0.973940372
18236,-0.986220539,-0.972872734
18239,-0.98730129,-0.972697675
18240,-0.987545252,-0.973293424
18241,-0.986859679,-0.974133611
18243,-0.986423731,-0.972355723
18246,-0.987913907,-0.972702146
18247,-0.987319171,-0.971362114
18248,-0.988098621,-0.972251654
18249,-0.985885382,-0.973286867
18250,-0.987645388,-0.973869801
18251,-0.987064242,-0.97222507
18252,-0.98700273,-0.973030031
18253,-0.988480926,-0.973203838
18254,-0.986842334,-0.972205043
18255,-0.987437844,-0.972541094
18256,-0.987208307,-0.973392427
18264,-0.987298131,-0.971975207
18265,-0.98793453,-0.971425772
18266,-0.988481581,-0.973296165
18267,-0.98731792,-0.973667145
18271,-0.987329781,-0.972090364
18273,-0.98780179,-0.973269761
18274,-0.986940145,-0.974332154
18276,-0.98705864,-0.971100092
18277,-0.987495601,-0.972114205
18278,-0.986368537,-0.973878026
18280,-0.987482071,-0.972032905
18281,-0.986279845,-0.97081697
18282,-0.986809254,-0.974145532
18283,-0.986964226,-0.970495105
18284,-0.987526894,-0.973122895
18286,-0.987366796,-0.97301358
18292,-0.987793624,-0.973772407
18293,-0.987823486,-0.972037852
18298,-0.985869527,-0.971601486
18300,-0.986199021,-0.974176645
18301,-0.986922622,-0.973054051
18302,-0.986887693,-0.972679853
18303,-0.986968279,-0.971791506
18306,-0.987956226,-0.974034667
18307,-0.987380028,-0.973924577
18308,-0.986749709,-0.972761035
18311,-0.987829685,-0.974467576
18312,-0.988441229,-0.974379897
18314,-0.986716986,-0.972039402
18315,-0.98793292,-0.973664701
18317,-0.986915648,-0.970594943
18318,-0.987665296,-0.972959757
18319,-0.986941695,-0.972827673
18321,-0.987386584,-0.973545551
18325,-0.986846328,-0.971705675
18327,-0.98729676,-0.975164294
18329,-0.9874264,-0.972530007
18331,-0.987092972,-0.97115165
18332,-0.98649919,-0.973083615
18333,-0.987245142,-0.973329961
18334,-0.986845851,-0.972116292
18336,-0.98803252,-0.972181261
18337,-0.987263024,-0.973027945
18338,-0.986315608,-0.973154902
18340,-0.986477196,-0.973390281
18342,-0.986831725,-0.972524285
18343,-0.988317013,-0.972131014
18344,-0.988115788,-0.972437382
18347,-0.986734748,-0.972757936
18349,-0.986754656,-0.973196685
18350,-0.988108695,-0.974231005
18352,-0.986982882,-0.97358942
18354,-0.98661232,-0.97351253
18357,-0.986760616,-0.972740293
18361,-0.986330867,-0.973990083
18362,-0.986692429,-0.973709583
18366,-0.987141609,-0.972971916
18367,-0.988204956,-0.974162042
18368,-0.987767696,-0.97308743
18370,-0.987102091,-0.972655535
18371,-0.987498641,-0.973112226
18372,-0.986963093,-0.974253178
18373,-0.986819267,-0.974220216
18376,-0.987620234,-0.97331661
18378,-0.987602413,-0.973108888
18381,-0.987190843,-0.973489761
18386,-0.988157392,-0.972250998
18387,-0.98665297,-0.974982619
18389,-0.98653394,-0.973879933
18390,-0.986921966,-0.972109556
18392,-0.987113774,-0.973193407
18394,-0.986447752,-0.974279583
18395,-0.987200737,-0.973639131
